,Pressure
47400,1279.8416666666667
47401,1279.8416666666667
47402,1279.8416666666667
47403,1279.6666666666665
47404,1279.6666666666665
47405,1279.025
47406,1279.025
47407,1278.7333333333333
47408,1278.7333333333333
47409,1278.9083333333333
47410,1278.9083333333333
47411,1278.0916666666667
47412,1278.0916666666667
47413,1278.0916666666667
47414,1278.0916666666667
47415,1277.8
47416,1277.8
47417,1277.5083333333332
47418,1277.5083333333332
47419,1277.1583333333333
47420,1277.1583333333333
47421,1276.8666666666668
47422,1276.8666666666668
47423,1276.6916666666666
47424,1276.6916666666666
47425,1276.5166666666667
47426,1276.5166666666667
47427,1276.225
47428,1276.225
47429,1275.7583333333332
47430,1275.7583333333332
47431,1275.7583333333332
47432,1275.7583333333332
47433,1274.65
47434,1274.65
47435,1274.1833333333334
47436,1274.1833333333334
47437,1274.0083333333332
47438,1274.0083333333332
47439,1274.0083333333332
47440,1274.0083333333332
47441,1273.7166666666667
47442,1273.7166666666667
47443,1274.0083333333332
47444,1274.0083333333332
47445,1273.5416666666665
47446,1273.5416666666665
47447,1273.425
47448,1273.425
47449,1273.25
47450,1273.25
47451,1272.7833333333333
47452,1272.7833333333333
47453,1273.075
47454,1273.075
47455,1272.9583333333335
47456,1272.9583333333335
47457,1272.3166666666666
47458,1272.3166666666666
47459,1272.1416666666667
47460,1272.1416666666667
47461,1271.3833333333332
47462,1271.3833333333332
47463,1271.2083333333335
47464,1271.2083333333335
47465,1270.7416666666668
47466,1270.7416666666668
47467,1270.275
47468,1270.275
47469,1269.3416666666667
47470,1269.3416666666667
47471,1268.525
47472,1268.525
47473,1268.9916666666668
47474,1268.9916666666668
47475,1268.2333333333333
47476,1268.2333333333333
47477,1268.0583333333334
47478,1268.0583333333334
47479,1267.3
47480,1267.3
47481,1266.95
47482,1266.95
47483,1266.4833333333333
47484,1266.4833333333333
47485,1266.6583333333333
47486,1266.6583333333333
47487,1266.6583333333333
47488,1266.6583333333333
47489,1266.4833333333333
47490,1266.4833333333333
47491,1266.4833333333333
47492,1266.4833333333333
47493,1266.95
47494,1266.95
47495,1266.8333333333335
47496,1266.8333333333335
47497,1266.3666666666668
47498,1266.3666666666668
47499,1266.0166666666667
47500,1266.0166666666667
47501,1265.725
47502,1265.725
47503,1264.9083333333333
47504,1264.9083333333333
47505,1264.9083333333333
47506,1264.9083333333333
47507,1264.7916666666665
47508,1264.7916666666665
47509,1265.0833333333335
47510,1265.0833333333335
47511,1265.0833333333335
47512,1265.0833333333335
47513,1264.9083333333333
47514,1264.9083333333333
47515,1265.2583333333332
47516,1265.2583333333332
47517,1265.0833333333335
47518,1265.0833333333335
47519,1265.2583333333332
47520,1265.2583333333332
47521,1265.0833333333335
47522,1265.0833333333335
47523,1265.0833333333335
47524,1265.0833333333335
47525,1265.375
47526,1265.375
47527,1266.3666666666668
47528,1266.3666666666668
47529,1266.8333333333335
47530,1266.8333333333335
47531,1267.5916666666667
47532,1267.5916666666667
47533,1268.9916666666668
47534,1268.9916666666668
47535,1271.3833333333332
47536,1271.3833333333332
47537,1273.075
47538,1273.075
47539,1274.825
47540,1274.825
47541,1276.4
47542,1276.4
47543,1277.975
47544,1277.975
47545,1279.2
47546,1279.2
47547,1280.6
47548,1280.6
47549,1281.2416666666668
47550,1281.2416666666668
47551,1282.175
47552,1282.175
47553,1283.2833333333333
47554,1283.2833333333333
47555,1283.575
47556,1283.575
47557,1283.925
47558,1283.925
47559,1284.3916666666667
47560,1284.3916666666667
47561,1284.1
47562,1284.1
47563,1284.5666666666666
47564,1284.5666666666666
47565,1284.2166666666667
47566,1284.2166666666667
47567,1284.2166666666667
47568,1284.2166666666667
47569,1283.925
47570,1283.925
47571,1283.75
47572,1283.75
47573,1282.9916666666668
47574,1282.9916666666668
47575,1282.175
47576,1282.175
47577,1281.5916666666667
47578,1281.5916666666667
47579,1281.2416666666668
47580,1281.2416666666668
47581,1281.2416666666668
47582,1281.2416666666668
47583,1281.5916666666667
47584,1281.5916666666667
47585,1282.525
47586,1282.525
47587,1283.2833333333333
47588,1283.2833333333333
47589,1284.1
47590,1284.1
47591,1285.15
47592,1285.15
47593,1285.7916666666665
47594,1285.7916666666665
47595,1286.4333333333334
47596,1286.4333333333334
47597,1286.9
47598,1286.9
47599,1286.9
47600,1286.9
47601,1287.1916666666666
47602,1287.1916666666666
47603,1287.3666666666668
47604,1287.3666666666668
47605,1287.8333333333335
47606,1287.8333333333335
47607,1288.475
47608,1288.475
47609,1288.3
47610,1288.3
47611,1288.7666666666667
47612,1288.7666666666667
47613,1289.1166666666668
47614,1289.1166666666668
47615,1289.1166666666668
47616,1289.1166666666668
47617,1289.7
47618,1289.7
47619,1289.7
47620,1289.7
47621,1290.1666666666665
47622,1290.1666666666665
47623,1290.05
47624,1290.05
47625,1289.7
47626,1289.7
47627,1290.1666666666665
47628,1290.1666666666665
47629,1290.3416666666667
47630,1290.3416666666667
47631,1290.8083333333334
47632,1290.8083333333334
47633,1291.625
47634,1291.625
47635,1291.45
47636,1291.45
47637,1291.625
47638,1291.625
47639,1291.9166666666665
47640,1291.9166666666665
47641,1291.7416666666668
47642,1291.7416666666668
47643,1291.275
47644,1291.275
47645,1291.45
47646,1291.45
47647,1291.275
47648,1291.275
47649,1291.1583333333333
47650,1291.1583333333333
47651,1290.9833333333333
47652,1290.9833333333333
47653,1290.3416666666667
47654,1290.3416666666667
47655,1290.5166666666667
47656,1290.5166666666667
47657,1290.1666666666665
47658,1290.1666666666665
47659,1289.4083333333333
47660,1289.4083333333333
47661,1289.7
47662,1289.7
47663,1289.7
47664,1289.7
47665,1289.7
47666,1289.7
47667,1290.6916666666666
47668,1290.6916666666666
47669,1290.5166666666667
47670,1290.5166666666667
47671,1289.875
47672,1289.875
47673,1290.05
47674,1290.05
47675,1290.5166666666667
47676,1290.5166666666667
47677,1290.5166666666667
47678,1290.5166666666667
47679,1291.625
47680,1291.625
47681,1291.45
47682,1291.45
47683,1292.5583333333334
47684,1292.5583333333334
47685,1293.025
47686,1293.025
47687,1293.025
47688,1293.025
47689,1293.6666666666665
47690,1293.6666666666665
47691,1293.7833333333333
47692,1293.7833333333333
47693,1293.7833333333333
47694,1293.7833333333333
47695,1293.6666666666665
47696,1293.6666666666665
47697,1293.6666666666665
47698,1293.6666666666665
47699,1293.4916666666668
47700,1293.4916666666668
47701,1293.9583333333335
47702,1293.9583333333335
47703,1293.7833333333333
47704,1293.7833333333333
47705,1293.4916666666668
47706,1293.4916666666668
47707,1293.2
47708,1293.2
47709,1292.85
47710,1292.85
47711,1292.7333333333333
47712,1292.7333333333333
47713,1293.025
47714,1293.025
47715,1292.3833333333332
47716,1292.3833333333332
47717,1292.2083333333335
47718,1292.2083333333335
47719,1291.7416666666668
47720,1291.7416666666668
47721,1290.6916666666666
47722,1290.6916666666666
47723,1290.3416666666667
47724,1290.3416666666667
47725,1289.7
47726,1289.7
47727,1289.5833333333335
47728,1289.5833333333335
47729,1288.9416666666666
47730,1288.9416666666666
47731,1288.65
47732,1288.65
47733,1288.475
47734,1288.475
47735,1288.65
47736,1288.65
47737,1287.3666666666668
47738,1287.3666666666668
47739,1288.0083333333332
47740,1288.0083333333332
47741,1287.5416666666665
47742,1287.5416666666665
47743,1286.6083333333333
47744,1286.6083333333333
47745,1286.1416666666667
47746,1286.1416666666667
47747,1285.5
47748,1285.5
47749,1284.8583333333333
47750,1284.8583333333333
47751,1284.6833333333334
47752,1284.6833333333334
47753,1283.75
47754,1283.75
47755,1282.35
47756,1282.35
47757,1281.8833333333332
47758,1281.8833333333332
47759,1282.35
47760,1282.35
47761,1282.525
47762,1282.525
47763,1282.8166666666666
47764,1282.8166666666666
47765,1283.4583333333335
47766,1283.4583333333335
47767,1282.8166666666666
47768,1282.8166666666666
47769,1282.6416666666667
47770,1282.6416666666667
47771,1282.8166666666666
47772,1282.8166666666666
47773,1282.525
47774,1282.525
47775,1282.175
47776,1282.175
47777,1281.5916666666667
47778,1281.5916666666667
47779,1281.2416666666668
47780,1281.2416666666668
47781,1281.7083333333335
47782,1281.7083333333335
47783,1282.175
47784,1282.175
47785,1283.4583333333335
47786,1283.4583333333335
47787,1284.2166666666667
47788,1284.2166666666667
47789,1284.8583333333333
47790,1284.8583333333333
47791,1285.15
47792,1285.15
47793,1285.15
47794,1285.15
47795,1285.6166666666668
47796,1285.6166666666668
47797,1286.1416666666667
47798,1286.1416666666667
47799,1285.9666666666667
47800,1285.9666666666667
47801,1285.325
47802,1285.325
47803,1285.0333333333333
47804,1285.0333333333333
47805,1284.8583333333333
47806,1284.8583333333333
47807,1285.0333333333333
47808,1285.0333333333333
47809,1284.6833333333334
47810,1284.6833333333334
47811,1284.8583333333333
47812,1284.8583333333333
47813,1284.5666666666666
47814,1284.5666666666666
47815,1283.925
47816,1283.925
47817,1283.2833333333333
47818,1283.2833333333333
47819,1282.525
47820,1282.525
47821,1282.0583333333334
47822,1282.0583333333334
47823,1281.8833333333332
47824,1281.8833333333332
47825,1281.8833333333332
47826,1281.8833333333332
47827,1281.2416666666668
47828,1281.2416666666668
47829,1280.95
47830,1280.95
47831,1280.775
47832,1280.775
47833,1280.1333333333332
47834,1280.1333333333332
47835,1279.375
47836,1279.375
47837,1278.5583333333334
47838,1278.5583333333334
47839,1278.2666666666667
47840,1278.2666666666667
47841,1276.9833333333333
47842,1276.9833333333333
47843,1276.4
47844,1276.4
47845,1275.2916666666665
47846,1275.2916666666665
47847,1274.3583333333333
47848,1274.3583333333333
47849,1273.5416666666665
47850,1273.5416666666665
47851,1273.075
47852,1273.075
47853,1273.25
47854,1273.25
47855,1272.4333333333334
47856,1272.4333333333334
47857,1272.4333333333334
47858,1272.4333333333334
47859,1272.7833333333333
47860,1272.7833333333333
47861,1272.1416666666667
47862,1272.1416666666667
47863,1272.7833333333333
47864,1272.7833333333333
47865,1272.1416666666667
47866,1272.1416666666667
47867,1272.1416666666667
47868,1272.1416666666667
47869,1272.3166666666666
47870,1272.3166666666666
47871,1272.9583333333335
47872,1272.9583333333335
47873,1273.425
47874,1273.425
47875,1274.3583333333333
47876,1274.3583333333333
47877,1275.5833333333335
47878,1275.5833333333335
47879,1276.5166666666667
47880,1276.5166666666667
47881,1277.3333333333335
47882,1277.3333333333335
47883,1279.025
47884,1279.025
47885,1280.3083333333334
47886,1280.3083333333334
47887,1281.0666666666666
47888,1281.0666666666666
47889,1281.0666666666666
47890,1281.0666666666666
47891,1281.4166666666665
47892,1281.4166666666665
47893,1281.8833333333332
47894,1281.8833333333332
47895,1282.6416666666667
47896,1282.6416666666667
47897,1282.8166666666666
47898,1282.8166666666666
47899,1283.2833333333333
47900,1283.2833333333333
47901,1283.925
47902,1283.925
47903,1284.3916666666667
47904,1284.3916666666667
47905,1284.8583333333333
47906,1284.8583333333333
47907,1285.325
47908,1285.325
47909,1285.9666666666667
47910,1285.9666666666667
47911,1286.4333333333334
47912,1286.4333333333334
47913,1286.6083333333333
47914,1286.6083333333333
47915,1286.6083333333333
47916,1286.6083333333333
47917,1287.075
47918,1287.075
47919,1287.8333333333335
47920,1287.8333333333335
47921,1288.3
47922,1288.3
47923,1288.65
47924,1288.65
47925,1289.4083333333333
47926,1289.4083333333333
47927,1289.875
47928,1289.875
47929,1289.875
47930,1289.875
47931,1290.6916666666666
47932,1290.6916666666666
47933,1291.1583333333333
47934,1291.1583333333333
47935,1291.45
47936,1291.45
47937,1291.45
47938,1291.45
47939,1291.625
47940,1291.625
47941,1292.0916666666667
47942,1292.0916666666667
47943,1292.5583333333334
47944,1292.5583333333334
47945,1292.5583333333334
47946,1292.5583333333334
47947,1292.3833333333332
47948,1292.3833333333332
47949,1293.2
47950,1293.2
47951,1293.3166666666666
47952,1293.3166666666666
47953,1293.4916666666668
47954,1293.4916666666668
47955,1293.3166666666666
47956,1293.3166666666666
47957,1293.7833333333333
47958,1293.7833333333333
47959,1293.025
47960,1293.025
47961,1292.85
47962,1292.85
47963,1292.3833333333332
47964,1292.3833333333332
47965,1291.625
47966,1291.625
47967,1291.625
47968,1291.625
47969,1291.625
47970,1291.625
47971,1290.9833333333333
47972,1290.9833333333333
47973,1290.3416666666667
47974,1290.3416666666667
47975,1289.7
47976,1289.7
47977,1289.7
47978,1289.7
47979,1288.475
47980,1288.475
47981,1288.0083333333332
47982,1288.0083333333332
47983,1287.075
47984,1287.075
47985,1286.2583333333332
47986,1286.2583333333332
47987,1285.6166666666668
47988,1285.6166666666668
47989,1285.325
47990,1285.325
47991,1284.8583333333333
47992,1284.8583333333333
47993,1284.5666666666666
47994,1284.5666666666666
47995,1284.5666666666666
47996,1284.5666666666666
47997,1284.6833333333334
47998,1284.6833333333334
47999,1284.3916666666667
48000,1284.3916666666667
48001,1284.5666666666666
48002,1284.5666666666666
48003,1283.925
48004,1283.925
48005,1284.2166666666667
48006,1284.2166666666667
48007,1284.1
48008,1284.1
48009,1283.925
48010,1283.925
48011,1283.4583333333335
48012,1283.4583333333335
48013,1283.4583333333335
48014,1283.4583333333335
48015,1283.2833333333333
48016,1283.2833333333333
48017,1282.9916666666668
48018,1282.9916666666668
48019,1283.1083333333333
48020,1283.1083333333333
48021,1282.525
48022,1282.525
48023,1282.6416666666667
48024,1282.6416666666667
48025,1282.6416666666667
48026,1282.6416666666667
48027,1282.8166666666666
48028,1282.8166666666666
48029,1282.8166666666666
48030,1282.8166666666666
48031,1283.75
48032,1283.75
48033,1284.3916666666667
48034,1284.3916666666667
48035,1284.8583333333333
48036,1284.8583333333333
48037,1284.8583333333333
48038,1284.8583333333333
48039,1284.3916666666667
48040,1284.3916666666667
48041,1284.6833333333334
48042,1284.6833333333334
48043,1285.15
48044,1285.15
48045,1284.2166666666667
48046,1284.2166666666667
48047,1284.2166666666667
48048,1284.2166666666667
48049,1283.575
48050,1283.575
48051,1282.525
48052,1282.525
48053,1280.775
48054,1280.775
48055,1278.7333333333333
48056,1278.7333333333333
48057,1276.8666666666668
48058,1276.8666666666668
48059,1275.1166666666668
48060,1275.1166666666668
48061,1273.5416666666665
48062,1273.5416666666665
48063,1271.85
48064,1271.85
48065,1269.925
48066,1269.925
48067,1268.875
48068,1268.875
48069,1267.8833333333332
48070,1267.8833333333332
48071,1267.4166666666665
48072,1267.4166666666665
48073,1266.6583333333333
48074,1266.6583333333333
48075,1268.35
48076,1268.35
48077,1271.0333333333333
48078,1271.0333333333333
48079,1272.7833333333333
48080,1272.7833333333333
48081,1275.1166666666668
48082,1275.1166666666668
48083,1276.05
48084,1276.05
48085,1277.8
48086,1277.8
48087,1278.5583333333334
48088,1278.5583333333334
48089,1279.6666666666665
48090,1279.6666666666665
48091,1280.1333333333332
48092,1280.1333333333332
48093,1280.6
48094,1280.6
48095,1281.8833333333332
48096,1281.8833333333332
48097,1282.9916666666668
48098,1282.9916666666668
48099,1283.2833333333333
48100,1283.2833333333333
48101,1283.75
48102,1283.75
48103,1283.925
48104,1283.925
48105,1283.575
48106,1283.575
48107,1283.75
48108,1283.75
48109,1284.6833333333334
48110,1284.6833333333334
48111,1284.5666666666666
48112,1284.5666666666666
48113,1285.15
48114,1285.15
48115,1285.6166666666668
48116,1285.6166666666668
48117,1286.1416666666667
48118,1286.1416666666667
48119,1286.725
48120,1286.725
48121,1287.3666666666668
48122,1287.3666666666668
48123,1287.8333333333335
48124,1287.8333333333335
48125,1288.65
48126,1288.65
48127,1289.2333333333333
48128,1289.2333333333333
48129,1289.2333333333333
48130,1289.2333333333333
48131,1289.7
48132,1289.7
48133,1291.1583333333333
48134,1291.1583333333333
48135,1291.1583333333333
48136,1291.1583333333333
48137,1291.7416666666668
48138,1291.7416666666668
48139,1292.3833333333332
48140,1292.3833333333332
48141,1293.3166666666666
48142,1293.3166666666666
48143,1294.25
48144,1294.25
48145,1295.2416666666668
48146,1295.2416666666668
48147,1296.175
48148,1296.175
48149,1297.2833333333333
48150,1297.2833333333333
48151,1297.4
48152,1297.4
48153,1297.8666666666668
48154,1297.8666666666668
48155,1298.3333333333335
48156,1298.3333333333335
48157,1298.3333333333335
48158,1298.3333333333335
48159,1299.7916666666665
48160,1299.7916666666665
48161,1300.2583333333332
48162,1300.2583333333332
48163,1301.0166666666667
48164,1301.0166666666667
48165,1301.0166666666667
48166,1301.0166666666667
48167,1301.3666666666668
48168,1301.3666666666668
48169,1301.95
48170,1301.95
48171,1302.3
48172,1302.3
48173,1302.125
48174,1302.125
48175,1302.5916666666667
48176,1302.5916666666667
48177,1302.8833333333332
48178,1302.8833333333332
48179,1302.5916666666667
48180,1302.5916666666667
48181,1302.5916666666667
48182,1302.5916666666667
48183,1302.8833333333332
48184,1302.8833333333332
48185,1302.7666666666667
48186,1302.7666666666667
48187,1303.0583333333334
48188,1303.0583333333334
48189,1303.875
48190,1303.875
48191,1303.525
48192,1303.525
48193,1303.9916666666668
48194,1303.9916666666668
48195,1303.875
48196,1303.875
48197,1304.4583333333335
48198,1304.4583333333335
48199,1304.3416666666667
48200,1304.3416666666667
48201,1303.7
48202,1303.7
48203,1303.525
48204,1303.525
48205,1303.525
48206,1303.525
48207,1303.9916666666668
48208,1303.9916666666668
48209,1304.1666666666665
48210,1304.1666666666665
48211,1304.3416666666667
48212,1304.3416666666667
48213,1304.925
48214,1304.925
48215,1305.1
48216,1305.1
48217,1305.3916666666667
48218,1305.3916666666667
48219,1305.275
48220,1305.275
48221,1305.5666666666666
48222,1305.5666666666666
48223,1305.7416666666668
48224,1305.7416666666668
48225,1306.2083333333335
48226,1306.2083333333335
48227,1306.3833333333332
48228,1306.3833333333332
48229,1306.5
48230,1306.5
48231,1306.675
48232,1306.675
48233,1306.5
48234,1306.5
48235,1306.85
48236,1306.85
48237,1307.3166666666666
48238,1307.3166666666666
48239,1308.25
48240,1308.25
48241,1308.425
48242,1308.425
48243,1309.65
48244,1309.65
48245,1310.0
48246,1310.0
48247,1309.65
48248,1309.65
48249,1309.65
48250,1309.65
48251,1309.475
48252,1309.475
48253,1310.0
48254,1310.0
48255,1309.825
48256,1309.825
48257,1310.1166666666668
48258,1310.1166666666668
48259,1310.5833333333335
48260,1310.5833333333335
48261,1310.7583333333332
48262,1310.7583333333332
48263,1310.5833333333335
48264,1310.5833333333335
48265,1311.05
48266,1311.05
48267,1311.6916666666666
48268,1311.6916666666666
48269,1311.4
48270,1311.4
48271,1310.7583333333332
48272,1310.7583333333332
48273,1311.225
48274,1311.225
48275,1310.9333333333334
48276,1310.9333333333334
48277,1310.5833333333335
48278,1310.5833333333335
48279,1310.5833333333335
48280,1310.5833333333335
48281,1310.1166666666668
48282,1310.1166666666668
48283,1310.1166666666668
48284,1310.1166666666668
48285,1309.825
48286,1309.825
48287,1310.4666666666667
48288,1310.4666666666667
48289,1310.4666666666667
48290,1310.4666666666667
48291,1310.2916666666665
48292,1310.2916666666665
48293,1310.4666666666667
48294,1310.4666666666667
48295,1309.65
48296,1309.65
48297,1309.3583333333333
48298,1309.3583333333333
48299,1308.5416666666665
48300,1308.5416666666665
48301,1308.7166666666667
48302,1308.7166666666667
48303,1308.25
48304,1308.25
48305,1308.25
48306,1308.25
48307,1307.9583333333335
48308,1307.9583333333335
48309,1307.6083333333333
48310,1307.6083333333333
48311,1307.4333333333334
48312,1307.4333333333334
48313,1307.1416666666667
48314,1307.1416666666667
48315,1306.85
48316,1306.85
48317,1306.675
48318,1306.675
48319,1306.2083333333335
48320,1306.2083333333335
48321,1306.0333333333333
48322,1306.0333333333333
48323,1305.7416666666668
48324,1305.7416666666668
48325,1304.925
48326,1304.925
48327,1304.6333333333332
48328,1304.6333333333332
48329,1303.9916666666668
48330,1303.9916666666668
48331,1303.875
48332,1303.875
48333,1303.875
48334,1303.875
48335,1303.875
48336,1303.875
48337,1303.7
48338,1303.7
48339,1303.875
48340,1303.875
48341,1303.525
48342,1303.525
48343,1303.0583333333334
48344,1303.0583333333334
48345,1302.5916666666667
48346,1302.5916666666667
48347,1302.125
48348,1302.125
48349,1301.95
48350,1301.95
48351,1301.4833333333333
48352,1301.4833333333333
48353,1301.3666666666668
48354,1301.3666666666668
48355,1301.1916666666666
48356,1301.1916666666666
48357,1300.725
48358,1300.725
48359,1300.55
48360,1300.55
48361,1300.0833333333335
48362,1300.0833333333335
48363,1299.6166666666668
48364,1299.6166666666668
48365,1299.325
48366,1299.325
48367,1298.3333333333335
48368,1298.3333333333335
48369,1298.5083333333332
48370,1298.5083333333332
48371,1297.75
48372,1297.75
48373,1297.2833333333333
48374,1297.2833333333333
48375,1296.4666666666667
48376,1296.4666666666667
48377,1296.0
48378,1296.0
48379,1295.7083333333335
48380,1295.7083333333335
48381,1295.5333333333333
48382,1295.5333333333333
48383,1294.775
48384,1294.775
48385,1295.0666666666666
48386,1295.0666666666666
48387,1295.0666666666666
48388,1295.0666666666666
48389,1294.6
48390,1294.6
48391,1293.6666666666665
48392,1293.6666666666665
48393,1293.025
48394,1293.025
48395,1292.3833333333332
48396,1292.3833333333332
48397,1291.625
48398,1291.625
48399,1291.275
48400,1291.275
48401,1291.1583333333333
48402,1291.1583333333333
48403,1290.8083333333334
48404,1290.8083333333334
48405,1290.6916666666666
48406,1290.6916666666666
48407,1290.1666666666665
48408,1290.1666666666665
48409,1290.1666666666665
48410,1290.1666666666665
48411,1290.6916666666666
48412,1290.6916666666666
48413,1289.7
48414,1289.7
48415,1290.1666666666665
48416,1290.1666666666665
48417,1290.3416666666667
48418,1290.3416666666667
48419,1289.1166666666668
48420,1289.1166666666668
48421,1289.5833333333335
48422,1289.5833333333335
48423,1289.5833333333335
48424,1289.5833333333335
48425,1289.2333333333333
48426,1289.2333333333333
48427,1289.7
48428,1289.7
48429,1289.5833333333335
48430,1289.5833333333335
48431,1290.6916666666666
48432,1290.6916666666666
48433,1290.5166666666667
48434,1290.5166666666667
48435,1290.9833333333333
48436,1290.9833333333333
48437,1291.275
48438,1291.275
48439,1291.275
48440,1291.275
48441,1291.625
48442,1291.625
48443,1291.7416666666668
48444,1291.7416666666668
48445,1292.0916666666667
48446,1292.0916666666667
48447,1292.5583333333334
48448,1292.5583333333334
48449,1293.025
48450,1293.025
48451,1293.4916666666668
48452,1293.4916666666668
48453,1294.425
48454,1294.425
48455,1295.3583333333333
48456,1295.3583333333333
48457,1295.7083333333335
48458,1295.7083333333335
48459,1296.2916666666665
48460,1296.2916666666665
48461,1296.175
48462,1296.175
48463,1296.9333333333334
48464,1296.9333333333334
48465,1297.1083333333333
48466,1297.1083333333333
48467,1297.75
48468,1297.75
48469,1297.4
48470,1297.4
48471,1297.575
48472,1297.575
48473,1297.575
48474,1297.575
48475,1298.0416666666665
48476,1298.0416666666665
48477,1298.3333333333335
48478,1298.3333333333335
48479,1298.975
48480,1298.975
48481,1299.325
48482,1299.325
48483,1299.325
48484,1299.325
48485,1299.6166666666668
48486,1299.6166666666668
48487,1300.0833333333335
48488,1300.0833333333335
48489,1299.9083333333333
48490,1299.9083333333333
48491,1299.9083333333333
48492,1299.9083333333333
48493,1299.6166666666668
48494,1299.6166666666668
48495,1300.375
48496,1300.375
48497,1300.55
48498,1300.55
48499,1301.3666666666668
48500,1301.3666666666668
48501,1300.725
48502,1300.725
48503,1301.3666666666668
48504,1301.3666666666668
48505,1301.6583333333333
48506,1301.6583333333333
48507,1301.6583333333333
48508,1301.6583333333333
48509,1301.1916666666666
48510,1301.1916666666666
48511,1301.0166666666667
48512,1301.0166666666667
48513,1301.0166666666667
48514,1301.0166666666667
48515,1301.1916666666666
48516,1301.1916666666666
48517,1300.8416666666667
48518,1300.8416666666667
48519,1300.8416666666667
48520,1300.8416666666667
48521,1300.8416666666667
48522,1300.8416666666667
48523,1300.8416666666667
48524,1300.8416666666667
48525,1301.1916666666666
48526,1301.1916666666666
48527,1301.6583333333333
48528,1301.6583333333333
48529,1301.4833333333333
48530,1301.4833333333333
48531,1301.1916666666666
48532,1301.1916666666666
48533,1303.525
48534,1302.4166666666665
48535,1301.6583333333333
48536,1301.1916666666666
48537,1300.8416666666667
48538,1300.2583333333332
48539,1299.9083333333333
48540,1299.325
48541,1299.15
48542,1299.325
48543,1298.3333333333335
48544,1298.3333333333335
48545,1297.4
48546,1296.9333333333334
48547,1295.7083333333335
48548,1294.6
48549,1293.9583333333335
48550,1293.025
48551,1291.9166666666665
48552,1291.1583333333333
48553,1290.9833333333333
48554,1290.3416666666667
48555,1290.3416666666667
48556,1289.7
48557,1289.2333333333333
48558,1288.475
48559,1287.8333333333335
48560,1286.4333333333334
48561,1286.1416666666667
48562,1286.4333333333334
48563,1287.075
48564,1287.6583333333333
48565,1288.3
48566,1289.2333333333333
48567,1290.3416666666667
48568,1290.9833333333333
48569,1291.275
48570,1291.7416666666668
48571,1291.9166666666665
48572,1292.0916666666667
48573,1292.3833333333332
48574,1293.025
48575,1293.2
48576,1293.6666666666665
48577,1294.425
48578,1295.7083333333335
48579,1296.0
48580,1296.4666666666667
48581,1297.575
48582,1297.575
48583,1297.2833333333333
48584,1297.8666666666668
48585,1297.8666666666668
48586,1297.8666666666668
48587,1298.3333333333335
48588,1298.5083333333332
48589,1298.6833333333334
48590,1298.3333333333335
48591,1299.325
48592,1299.325
48593,1300.0833333333335
48594,1300.375
48595,1300.375
48596,1300.2583333333332
48597,1299.7916666666665
48598,1299.9083333333333
48599,1299.9083333333333
48600,1300.0833333333335
48601,1299.9083333333333
48602,1300.2583333333332
48603,1300.55
48604,1300.55
48605,1300.375
48606,1300.0833333333335
48607,1299.9083333333333
48608,1299.6166666666668
48609,1299.7916666666665
48610,1299.6166666666668
48611,1299.4416666666666
48612,1299.15
48613,1298.975
48614,1298.6833333333334
48615,1298.975
48616,1298.5083333333332
48617,1298.5083333333332
48618,1298.975
48619,1298.6833333333334
48620,1298.5083333333332
48621,1298.0416666666665
48622,1298.2166666666667
48623,1297.75
48624,1297.8666666666668
48625,1298.0416666666665
48626,1298.3333333333335
48627,1298.3333333333335
48628,1298.6833333333334
48629,1298.975
48630,1299.15
48631,1298.5083333333332
48632,1297.75
48633,1298.2166666666667
48634,1298.0416666666665
48635,1298.3333333333335
48636,1298.0416666666665
48637,1298.2166666666667
48638,1297.8666666666668
48639,1298.2166666666667
48640,1298.2166666666667
48641,1297.8666666666668
48642,1297.75
48643,1298.0416666666665
48644,1297.2833333333333
48645,1297.4
48646,1296.9333333333334
48647,1297.1083333333333
48648,1297.1083333333333
48649,1297.2833333333333
48650,1297.4
48651,1297.8666666666668
48652,1297.75
48653,1297.8666666666668
48654,1297.2833333333333
48655,1296.7583333333332
48656,1297.1083333333333
48657,1296.175
48658,1296.2916666666665
48659,1295.825
48660,1296.175
48661,1295.7083333333335
48662,1295.825
48663,1295.7083333333335
48664,1295.5333333333333
48665,1295.5333333333333
48666,1295.0666666666666
48667,1295.0666666666666
48668,1295.0666666666666
48669,1294.8916666666667
48670,1294.6
48671,1294.1333333333332
48672,1294.425
48673,1294.425
48674,1294.775
48675,1294.775
48676,1294.775
48677,1294.8916666666667
48678,1293.9583333333335
48679,1293.9583333333335
48680,1293.2
48681,1293.2
48682,1293.6666666666665
48683,1293.6666666666665
48684,1293.7833333333333
48685,1293.7833333333333
48686,1293.9583333333335
48687,1294.25
48688,1293.7833333333333
48689,1294.25
48690,1293.7833333333333
48691,1294.1333333333332
48692,1294.1333333333332
48693,1293.4916666666668
48694,1293.4916666666668
48695,1293.2
48696,1293.2
48697,1292.85
48698,1293.2
48699,1293.7833333333333
48700,1293.9583333333335
48701,1293.7833333333333
48702,1293.9583333333335
48703,1293.7833333333333
48704,1293.6666666666665
48705,1293.4916666666668
48706,1293.4916666666668
48707,1293.4916666666668
48708,1293.4916666666668
48709,1293.6666666666665
48710,1293.7833333333333
48711,1293.9583333333335
48712,1293.9583333333335
48713,1293.9583333333335
48714,1293.6666666666665
48715,1294.1333333333332
48716,1293.6666666666665
48717,1293.2
