,AP689,AG083,AZ649,CA186,CA969,AP707
43930,1044.625,1044.575,1044.575,1044.4,1044.4,1044.575
43931,1044.525,1044.525,1044.525,1044.575,1044.575,1044.675
43932,1044.65,1044.65,1044.525,1044.525,1044.525,1044.75
43933,1044.525,1044.575,1044.4,1044.65,1044.65,1044.55
43934,1044.575,1044.675,1044.575,1044.575,1044.575,1044.625
43935,1044.65,1044.75,1044.525,1044.675,1044.675,1044.55
43936,1044.625,1044.55,1044.65,1044.75,1044.75,1044.55
43937,1044.45,1044.625,1044.575,1044.55,1044.55,1044.55
43938,1044.575,1044.55,1044.675,1044.625,1044.625,1044.625
43939,1044.325,1044.55,1044.75,1044.55,1044.55,1044.525
43940,1044.4,1044.55,1044.55,1044.55,1044.55,1044.65
43941,1044.525,1044.625,1044.625,1044.55,1044.55,1044.525
43942,1044.525,1044.525,1044.55,1044.625,1044.625,1044.575
43943,1044.65,1044.65,1044.55,1044.525,1044.525,1044.65
43944,1044.525,1044.525,1044.55,1044.65,1044.65,1044.625
43945,1044.575,1044.575,1044.625,1044.525,1044.525,1044.45
43946,1044.525,1044.65,1044.525,1044.575,1044.575,1044.575
43947,1044.525,1044.625,1044.65,1044.65,1044.65,1044.325
43948,1044.4,1044.45,1044.525,1044.625,1044.625,1044.4
43949,1044.4,1044.575,1044.575,1044.45,1044.45,1044.525
43950,1044.5,1044.325,1044.65,1044.575,1044.575,1044.525
43951,1044.425,1044.4,1044.625,1044.325,1044.325,1044.65
43952,1044.375,1044.525,1044.45,1044.4,1044.4,1044.525
43953,1044.3,1044.525,1044.575,1044.525,1044.525,1044.575
43954,1044.125,1044.65,1044.325,1044.525,1044.525,1044.525
43955,1044.3,1044.525,1044.4,1044.65,1044.65,1044.525
43956,1044.2,1044.575,1044.525,1044.525,1044.525,1044.4
43957,1044.15,1044.525,1044.525,1044.575,1044.575,1044.4
43958,1044.025,1044.525,1044.65,1044.525,1044.525,1044.5
43959,1043.825,1044.4,1044.525,1044.525,1044.525,1044.425
43960,1044.025,1044.4,1044.575,1044.4,1044.4,1044.375
43961,1043.95,1044.5,1044.525,1044.4,1044.4,1044.3
43962,1043.95,1044.425,1044.525,1044.5,1044.5,1044.125
43963,1043.95,1044.375,1044.4,1044.425,1044.425,1044.3
43964,1043.9,1044.3,1044.4,1044.375,1044.375,1044.2
43965,1044.025,1044.125,1044.5,1044.3,1044.3,1044.15
43966,1043.95,1044.3,1044.425,1044.125,1044.125,1044.025
43967,1044.075,1044.2,1044.375,1044.3,1044.3,1043.825
43968,1044.05,1044.15,1044.3,1044.2,1044.2,1044.025
43969,1044.05,1044.025,1044.125,1044.15,1044.15,1043.95
43970,1043.825,1043.825,1044.3,1044.025,1044.025,1043.95
43971,1044.15,1044.025,1044.2,1043.825,1043.825,1043.95
43972,1044.025,1043.95,1044.15,1044.025,1044.025,1043.9
43973,1043.95,1043.95,1044.025,1043.95,1043.95,1044.025
43974,1043.825,1043.95,1043.825,1043.95,1043.95,1043.95
43975,1043.9,1043.9,1044.025,1043.95,1043.95,1044.075
43976,1043.825,1044.025,1043.95,1043.9,1043.9,1044.05
43977,1043.825,1043.95,1043.95,1044.025,1044.025,1044.05
43978,1043.65,1044.075,1043.95,1043.95,1043.95,1043.825
43979,1043.775,1044.05,1043.9,1044.075,1044.075,1044.15
43980,1043.7,1044.05,1044.025,1044.05,1044.05,1044.025
43981,1043.65,1043.825,1043.95,1044.05,1044.05,1043.95
43982,1043.65,1044.15,1044.075,1043.825,1043.825,1043.825
43983,1043.7,1044.025,1044.05,1044.15,1044.15,1043.9
43984,1043.7,1043.95,1044.05,1044.025,1044.025,1043.825
43985,1043.65,1043.825,1043.825,1043.95,1043.95,1043.825
43986,1043.65,1043.9,1044.15,1043.825,1043.825,1043.65
43987,1043.7,1043.825,1044.025,1043.9,1043.9,1043.775
43988,1043.525,1043.825,1043.95,1043.825,1043.825,1043.7
43989,1043.65,1043.65,1043.825,1043.825,1043.825,1043.65
43990,1043.575,1043.775,1043.9,1043.65,1043.65,1043.65
43991,1043.45,1043.7,1043.825,1043.775,1043.775,1043.7
43992,1043.525,1043.65,1043.825,1043.7,1043.7,1043.7
43993,1043.575,1043.65,1043.65,1043.65,1043.65,1043.65
43994,1043.65,1043.7,1043.775,1043.65,1043.65,1043.65
43995,1043.7,1043.7,1043.7,1043.7,1043.7,1043.7
43996,1043.775,1043.65,1043.65,1043.7,1043.7,1043.525
43997,1043.775,1043.65,1043.65,1043.65,1043.65,1043.65
43998,1043.9,1043.7,1043.7,1043.65,1043.65,1043.575
43999,1043.775,1043.525,1043.7,1043.7,1043.7,1043.45
44000,1043.95,1043.65,1043.65,1043.525,1043.525,1043.525
44001,1043.825,1043.575,1043.65,1043.65,1043.65,1043.575
44002,1043.7,1043.45,1043.7,1043.575,1043.575,1043.65
44003,1043.825,1043.525,1043.525,1043.45,1043.45,1043.7
44004,1043.775,1043.575,1043.65,1043.525,1043.525,1043.775
44005,1043.9,1043.65,1043.575,1043.575,1043.575,1043.775
44006,1043.825,1043.7,1043.45,1043.65,1043.65,1043.9
44007,1043.825,1043.775,1043.525,1043.7,1043.7,1043.775
44008,1043.95,1043.775,1043.575,1043.775,1043.775,1043.95
44009,1043.9,1043.9,1043.65,1043.775,1043.775,1043.825
44010,1043.9,1043.775,1043.7,1043.9,1043.9,1043.7
44011,1043.825,1043.95,1043.775,1043.775,1043.775,1043.825
44012,1043.9,1043.825,1043.775,1043.95,1043.95,1043.775
44013,1044.025,1043.7,1043.9,1043.825,1043.825,1043.9
44014,1043.9,1043.825,1043.775,1043.7,1043.7,1043.825
44015,1043.9,1043.775,1043.95,1043.825,1043.825,1043.825
44016,1044.025,1043.9,1043.825,1043.775,1043.775,1043.95
44017,1044.15,1043.825,1043.7,1043.9,1043.9,1043.9
44018,1044.075,1043.825,1043.825,1043.825,1043.825,1043.9
44019,1044.075,1043.95,1043.775,1043.825,1043.825,1043.825
44020,1044.2,1043.9,1043.9,1043.95,1043.95,1043.9
44021,1044.15,1043.9,1043.825,1043.9,1043.9,1044.025
44022,1044.025,1043.825,1043.825,1043.9,1043.9,1043.9
44023,1044.025,1043.9,1043.95,1043.825,1043.825,1043.9
44024,1044.15,1044.025,1043.9,1043.9,1043.9,1044.025
44025,1044.15,1043.9,1043.9,1044.025,1044.025,1044.15
44026,1044.325,1043.9,1043.825,1043.9,1043.9,1044.075
44027,1044.4,1044.025,1043.9,1043.9,1043.9,1044.075
44028,1044.525,1044.15,1044.025,1044.025,1044.025,1044.2
44029,1044.525,1044.075,1043.9,1044.15,1044.15,1044.15
44030,1044.575,1044.075,1043.9,1044.075,1044.075,1044.025
44031,1044.525,1044.2,1044.025,1044.075,1044.075,1044.025
44032,1044.575,1044.15,1044.15,1044.2,1044.2,1044.15
44033,1044.7,1044.025,1044.075,1044.15,1044.15,1044.15
44034,1044.95,1044.025,1044.075,1044.025,1044.025,1044.325
44035,1044.775,1044.15,1044.2,1044.025,1044.025,1044.4
44036,1044.575,1044.15,1044.15,1044.15,1044.15,1044.525
44037,1044.825,1044.325,1044.025,1044.15,1044.15,1044.525
44038,1044.9,1044.4,1044.025,1044.325,1044.325,1044.575
44039,1044.9,1044.525,1044.15,1044.4,1044.4,1044.525
44040,1045.025,1044.525,1044.15,1044.525,1044.525,1044.575
44041,1045.025,1044.575,1044.325,1044.525,1044.525,1044.7
44042,1045.075,1044.525,1044.4,1044.575,1044.575,1044.95
44043,1044.95,1044.575,1044.525,1044.525,1044.525,1044.775
44044,1045.275,1044.7,1044.525,1044.575,1044.575,1044.575
44045,1045.2,1044.95,1044.575,1044.7,1044.7,1044.825
44046,1045.275,1044.775,1044.525,1044.95,1044.95,1044.9
44047,1045.2,1044.575,1044.575,1044.775,1044.775,1044.9
44048,1045.275,1044.825,1044.7,1044.575,1044.575,1045.025
44049,1045.325,1044.9,1044.95,1044.825,1044.825,1045.025
44050,1045.375,1044.9,1044.775,1044.9,1044.9,1045.075
44051,1045.525,1045.025,1044.575,1044.9,1044.9,1044.95
44052,1045.55,1045.025,1044.825,1045.025,1045.025,1045.275
44053,1045.525,1045.075,1044.9,1045.025,1045.025,1045.2
44054,1045.75,1044.95,1044.9,1045.075,1045.075,1045.275
44055,1045.7,1045.275,1045.025,1044.95,1044.95,1045.2
44056,1045.825,1045.2,1045.025,1045.275,1045.275,1045.275
44057,1045.925,1045.275,1045.075,1045.2,1045.2,1045.325
44058,1045.825,1045.2,1044.95,1045.275,1045.275,1045.375
44059,1045.8,1045.275,1045.275,1045.2,1045.2,1045.525
44060,1046.0,1045.325,1045.2,1045.275,1045.275,1045.55
44061,1045.925,1045.375,1045.275,1045.325,1045.325,1045.525
44062,1046.175,1045.525,1045.2,1045.375,1045.375,1045.75
44063,1046.0,1045.55,1045.275,1045.525,1045.525,1045.7
44064,1046.0,1045.525,1045.325,1045.55,1045.55,1045.825
44065,1045.925,1045.75,1045.375,1045.525,1045.525,1045.925
44066,1045.8,1045.7,1045.525,1045.75,1045.75,1045.825
44067,1045.875,1045.825,1045.55,1045.7,1045.7,1045.8
44068,1045.75,1045.925,1045.525,1045.825,1045.825,1046.0
44069,1045.875,1045.825,1045.75,1045.925,1045.925,1045.925
44070,1045.8,1045.8,1045.7,1045.825,1045.825,1046.175
44071,1045.875,1046.0,1045.825,1045.8,1045.8,1046.0
44072,1045.75,1045.925,1045.925,1046.0,1046.0,1046.0
44073,1045.8,1046.175,1045.825,1045.925,1045.925,1045.925
44074,1045.8,1046.0,1045.8,1046.175,1046.175,1045.8
44075,1045.875,1046.0,1046.0,1046.0,1046.0,1045.875
44076,1045.8,1045.925,1045.925,1046.0,1046.0,1045.75
44077,1045.875,1045.8,1046.175,1045.925,1045.925,1045.875
44078,1045.925,1045.875,1046.0,1045.8,1045.8,1045.8
44079,1045.925,1045.75,1046.0,1045.875,1045.875,1045.875
44080,1046.0,1045.875,1045.925,1045.75,1045.75,1045.75
44081,1045.875,1045.8,1045.8,1045.875,1045.875,1045.8
44082,1045.625,1045.875,1045.875,1045.8,1045.8,1045.8
44083,1045.8,1045.75,1045.75,1045.875,1045.875,1045.875
44084,1045.625,1045.8,1045.875,1045.75,1045.75,1045.8
44085,1045.75,1045.8,1045.8,1045.8,1045.8,1045.875
44086,1045.625,1045.875,1045.875,1045.8,1045.8,1045.925
44087,1045.55,1045.8,1045.75,1045.875,1045.875,1045.925
44088,1045.75,1045.875,1045.8,1045.8,1045.8,1046.0
44089,1046.0,1045.925,1045.8,1045.875,1045.875,1045.875
44090,1045.925,1045.925,1045.875,1045.925,1045.925,1045.625
44091,1045.8,1046.0,1045.8,1045.925,1045.925,1045.8
44092,1045.75,1045.875,1045.875,1046.0,1046.0,1045.625
44093,1045.675,1045.625,1045.925,1045.875,1045.875,1045.75
44094,1045.55,1045.8,1045.925,1045.625,1045.625,1045.625
44095,1045.3,1045.625,1046.0,1045.8,1045.8,1045.55
44096,1045.05,1045.75,1045.875,1045.625,1045.625,1045.75
44097,1045.0,1045.625,1045.625,1045.75,1045.75,1046.0
44098,1044.925,1045.55,1045.8,1045.625,1045.625,1045.925
44099,1044.675,1045.75,1045.625,1045.55,1045.55,1045.8
44100,1044.675,1046.0,1045.75,1045.75,1045.75,1045.75
44101,1044.5,1045.925,1045.625,1046.0,1046.0,1045.675
44102,1044.55,1045.8,1045.55,1045.925,1045.925,1045.55
44103,1044.5,1045.75,1045.75,1045.8,1045.8,1045.3
44104,1044.3,1045.675,1046.0,1045.75,1045.75,1045.05
44105,1044.375,1045.55,1045.925,1045.675,1045.675,1045.0
44106,1044.425,1045.3,1045.8,1045.55,1045.55,1044.925
44107,1044.175,1045.05,1045.75,1045.3,1045.3,1044.675
44108,1044.175,1045.0,1045.675,1045.05,1045.05,1044.675
44109,1044.125,1044.925,1045.55,1045.0,1045.0,1044.5
44110,1044.25,1044.675,1045.3,1044.925,1044.925,1044.55
44111,1044.175,1044.675,1045.05,1044.675,1044.675,1044.5
44112,1044.0,1044.5,1045.0,1044.675,1044.675,1044.3
44113,1043.925,1044.55,1044.925,1044.5,1044.5,1044.375
44114,1044.0,1044.5,1044.675,1044.55,1044.55,1044.425
44115,1044.05,1044.3,1044.675,1044.5,1044.5,1044.175
44116,1043.875,1044.375,1044.5,1044.3,1044.3,1044.175
44117,1043.875,1044.425,1044.55,1044.375,1044.375,1044.125
44118,1043.875,1044.175,1044.5,1044.425,1044.425,1044.25
44119,1043.8,1044.175,1044.3,1044.175,1044.175,1044.175
44120,1043.875,1044.125,1044.375,1044.175,1044.175,1044.0
44121,1043.875,1044.25,1044.425,1044.125,1044.125,1043.925
44122,1044.0,1044.175,1044.175,1044.25,1044.25,1044.0
44123,1043.925,1044.0,1044.175,1044.175,1044.175,1044.05
44124,1043.925,1043.925,1044.125,1044.0,1044.0,1043.875
44125,1043.875,1044.0,1044.25,1043.925,1043.925,1043.875
44126,1043.675,1044.05,1044.175,1044.0,1044.0,1043.875
44127,1043.8,1043.875,1044.0,1044.05,1044.05,1043.8
44128,1043.75,1043.875,1043.925,1043.875,1043.875,1043.875
44129,1043.75,1043.875,1044.0,1043.875,1043.875,1043.875
44130,1043.675,1043.8,1044.05,1043.875,1043.875,1044.0
44131,1043.675,1043.875,1043.875,1043.8,1043.8,1043.925
44132,1043.675,1043.875,1043.875,1043.875,1043.875,1043.925
44133,1043.675,1044.0,1043.875,1043.875,1043.875,1043.875
44134,1043.8,1043.925,1043.8,1044.0,1044.0,1043.675
44135,1043.625,1043.925,1043.875,1043.925,1043.925,1043.8
44136,1043.5,1043.875,1043.875,1043.925,1043.925,1043.75
44137,1043.625,1043.675,1044.0,1043.875,1043.875,1043.75
44138,1043.55,1043.8,1043.925,1043.675,1043.675,1043.675
44139,1043.425,1043.75,1043.925,1043.8,1043.8,1043.675
44140,1043.375,1043.75,1043.875,1043.75,1043.75,1043.675
44141,1043.425,1043.675,1043.675,1043.75,1043.75,1043.675
44142,1043.375,1043.675,1043.8,1043.675,1043.675,1043.8
44143,1043.375,1043.675,1043.75,1043.675,1043.675,1043.625
44144,1043.375,1043.675,1043.75,1043.675,1043.675,1043.5
44145,1043.25,1043.8,1043.675,1043.675,1043.675,1043.625
44146,1043.425,1043.625,1043.675,1043.8,1043.8,1043.55
44147,1043.425,1043.5,1043.675,1043.625,1043.625,1043.425
44148,1043.425,1043.625,1043.675,1043.5,1043.5,1043.375
44149,1043.55,1043.55,1043.8,1043.625,1043.625,1043.425
44150,1043.55,1043.425,1043.625,1043.55,1043.55,1043.375
44151,1043.5,1043.375,1043.5,1043.425,1043.425,1043.375
44152,1043.55,1043.425,1043.625,1043.375,1043.375,1043.375
44153,1043.75,1043.375,1043.55,1043.425,1043.425,1043.25
44154,1043.8,1043.375,1043.425,1043.375,1043.375,1043.425
44155,1043.675,1043.375,1043.375,1043.375,1043.375,1043.425
44156,1043.55,1043.25,1043.425,1043.375,1043.375,1043.425
44157,1043.675,1043.425,1043.375,1043.25,1043.25,1043.55
44158,1043.675,1043.425,1043.375,1043.425,1043.425,1043.55
44159,1043.8,1043.425,1043.375,1043.425,1043.425,1043.5
44160,1043.875,1043.55,1043.25,1043.425,1043.425,1043.55
44161,1043.9,1043.55,1043.425,1043.55,1043.55,1043.75
44162,1043.875,1043.5,1043.425,1043.55,1043.55,1043.8
44163,1043.8,1043.55,1043.425,1043.5,1043.5,1043.675
44164,1043.925,1043.75,1043.55,1043.55,1043.55,1043.55
44165,1043.8,1043.8,1043.55,1043.75,1043.75,1043.675
44166,1044.0,1043.675,1043.5,1043.8,1043.8,1043.675
44167,1043.675,1043.55,1043.55,1043.675,1043.675,1043.8
44168,1043.75,1043.675,1043.75,1043.55,1043.55,1043.875
44169,1043.8,1043.675,1043.8,1043.675,1043.675,1043.9
44170,1043.75,1043.8,1043.675,1043.675,1043.675,1043.875
44171,1043.75,1043.875,1043.55,1043.8,1043.8,1043.8
44172,1043.55,1043.9,1043.675,1043.875,1043.875,1043.925
44173,1043.775,1043.875,1043.675,1043.9,1043.9,1043.8
44174,1043.7,1043.8,1043.8,1043.875,1043.875,1044.0
44175,1043.775,1043.925,1043.875,1043.8,1043.8,1043.675
44176,1043.675,1043.8,1043.9,1043.925,1043.925,1043.75
44177,1043.8,1044.0,1043.875,1043.8,1043.8,1043.8
44178,1043.625,1043.675,1043.8,1044.0,1044.0,1043.75
44179,1043.675,1043.75,1043.925,1043.675,1043.675,1043.75
44180,1043.625,1043.8,1043.8,1043.75,1043.75,1043.55
44181,1043.675,1043.75,1044.0,1043.8,1043.8,1043.775
44182,1043.7,1043.75,1043.675,1043.75,1043.75,1043.7
44183,1043.65,1043.55,1043.75,1043.75,1043.75,1043.775
44184,1043.575,1043.775,1043.8,1043.55,1043.55,1043.675
44185,1043.525,1043.7,1043.75,1043.775,1043.775,1043.8
44186,1043.5,1043.775,1043.75,1043.7,1043.7,1043.625
44187,1043.375,1043.675,1043.55,1043.775,1043.775,1043.675
44188,1043.5,1043.8,1043.775,1043.675,1043.675,1043.625
44189,1043.5,1043.625,1043.7,1043.8,1043.8,1043.675
44190,1043.425,1043.675,1043.775,1043.625,1043.625,1043.7
44191,1043.375,1043.625,1043.675,1043.675,1043.675,1043.65
44192,1043.3,1043.675,1043.8,1043.625,1043.625,1043.575
44193,1043.175,1043.7,1043.625,1043.675,1043.675,1043.525
44194,1043.3,1043.65,1043.675,1043.7,1043.7,1043.5
44195,1043.25,1043.575,1043.625,1043.65,1043.65,1043.375
44196,1043.375,1043.525,1043.675,1043.575,1043.575,1043.5
44197,1043.3,1043.5,1043.7,1043.525,1043.525,1043.5
44198,1043.2,1043.375,1043.65,1043.5,1043.5,1043.425
44199,1043.2,1043.5,1043.575,1043.375,1043.375,1043.375
44200,1043.275,1043.5,1043.525,1043.5,1043.5,1043.3
44201,1043.15,1043.425,1043.5,1043.5,1043.5,1043.175
44202,1043.125,1043.375,1043.375,1043.425,1043.425,1043.3
44203,1043.175,1043.3,1043.5,1043.375,1043.375,1043.25
44204,1043.075,1043.175,1043.5,1043.3,1043.3,1043.375
44205,1043.075,1043.3,1043.425,1043.175,1043.175,1043.3
44206,1043.2,1043.25,1043.375,1043.3,1043.3,1043.2
44207,1043.15,1043.375,1043.3,1043.25,1043.25,1043.2
44208,1043.325,1043.3,1043.175,1043.375,1043.375,1043.275
44209,1043.075,1043.2,1043.3,1043.3,1043.3,1043.15
44210,1043.075,1043.2,1043.25,1043.2,1043.2,1043.125
44211,1042.925,1043.275,1043.375,1043.2,1043.2,1043.175
44212,1042.925,1043.15,1043.3,1043.275,1043.275,1043.075
44213,1042.775,1043.125,1043.2,1043.15,1043.15,1043.075
44214,1042.9,1043.175,1043.2,1043.125,1043.125,1043.2
44215,1042.7,1043.075,1043.275,1043.175,1043.175,1043.15
44216,1042.75,1043.075,1043.15,1043.075,1043.075,1043.325
44217,1042.675,1043.2,1043.125,1043.075,1043.075,1043.075
44218,1042.575,1043.15,1043.175,1043.2,1043.2,1043.075
44219,1042.65,1043.325,1043.075,1043.15,1043.15,1042.925
44220,1042.575,1043.075,1043.075,1043.325,1043.325,1042.925
44221,1042.45,1043.075,1043.2,1043.075,1043.075,1042.775
44222,1042.45,1042.925,1043.15,1043.075,1043.075,1042.9
44223,1042.575,1042.925,1043.325,1042.925,1042.925,1042.7
44224,1042.375,1042.775,1043.075,1042.925,1042.925,1042.75
44225,1042.4,1042.9,1043.075,1042.775,1042.775,1042.675
44226,1042.525,1042.7,1042.925,1042.9,1042.9,1042.575
44227,1042.275,1042.75,1042.925,1042.7,1042.7,1042.65
44228,1042.2,1042.675,1042.775,1042.75,1042.75,1042.575
44229,1042.15,1042.575,1042.9,1042.675,1042.675,1042.45
44230,1042.2,1042.65,1042.7,1042.575,1042.575,1042.45
44231,1042.275,1042.575,1042.75,1042.65,1042.65,1042.575
44232,1042.325,1042.45,1042.675,1042.575,1042.575,1042.375
44233,1042.075,1042.45,1042.575,1042.45,1042.45,1042.4
44234,1042.075,1042.575,1042.65,1042.45,1042.45,1042.525
44235,1042.075,1042.375,1042.575,1042.575,1042.575,1042.275
44236,1042.075,1042.4,1042.45,1042.375,1042.375,1042.2
44237,1041.9,1042.525,1042.45,1042.4,1042.4,1042.15
44238,1041.975,1042.275,1042.575,1042.525,1042.525,1042.2
44239,1041.9,1042.2,1042.375,1042.275,1042.275,1042.275
44240,1042.15,1042.15,1042.4,1042.2,1042.2,1042.325
44241,1041.85,1042.2,1042.525,1042.15,1042.15,1042.075
44242,1041.85,1042.275,1042.275,1042.2,1042.2,1042.075
44243,1041.85,1042.325,1042.2,1042.275,1042.275,1042.075
44244,1041.775,1042.075,1042.15,1042.325,1042.325,1042.075
44245,1041.725,1042.075,1042.2,1042.075,1042.075,1041.9
44246,1041.6,1042.075,1042.275,1042.075,1042.075,1041.975
44247,1041.85,1042.075,1042.325,1042.075,1042.075,1041.9
44248,1041.725,1041.9,1042.075,1042.075,1042.075,1042.15
44249,1041.65,1041.975,1042.075,1041.9,1041.9,1041.85
44250,1041.775,1041.9,1042.075,1041.975,1041.975,1041.85
44251,1041.65,1042.15,1042.075,1041.9,1041.9,1041.85
44252,1041.775,1041.85,1041.9,1042.15,1042.15,1041.775
44253,1041.6,1041.85,1041.975,1041.85,1041.85,1041.725
44254,1041.475,1041.85,1041.9,1041.85,1041.85,1041.6
44255,1041.6,1041.775,1042.15,1041.85,1041.85,1041.85
44256,1041.525,1041.725,1041.85,1041.775,1041.775,1041.725
44257,1041.4,1041.6,1041.85,1041.725,1041.725,1041.65
44258,1041.65,1041.85,1041.85,1041.6,1041.6,1041.775
44259,1041.475,1041.725,1041.775,1041.85,1041.85,1041.65
44260,1041.35,1041.65,1041.725,1041.725,1041.725,1041.775
44261,1041.475,1041.775,1041.6,1041.65,1041.65,1041.6
44262,1041.4,1041.65,1041.85,1041.775,1041.775,1041.475
44263,1041.225,1041.775,1041.725,1041.65,1041.65,1041.6
44264,1041.275,1041.6,1041.65,1041.775,1041.775,1041.525
44265,1041.15,1041.475,1041.775,1041.6,1041.6,1041.4
44266,1041.15,1041.6,1041.65,1041.475,1041.475,1041.65
44267,1040.85,1041.525,1041.775,1041.6,1041.6,1041.475
44268,1041.15,1041.4,1041.6,1041.525,1041.525,1041.35
44269,1041.025,1041.65,1041.475,1041.4,1041.4,1041.475
44270,1040.975,1041.475,1041.6,1041.65,1041.65,1041.4
44271,1041.025,1041.35,1041.525,1041.475,1041.475,1041.225
44272,1041.025,1041.475,1041.4,1041.35,1041.35,1041.275
44273,1041.1,1041.4,1041.65,1041.475,1041.475,1041.15
44274,1041.1,1041.225,1041.475,1041.4,1041.4,1041.15
44275,1040.9,1041.275,1041.35,1041.225,1041.225,1040.85
44276,1040.9,1041.15,1041.475,1041.275,1041.275,1041.15
44277,1040.775,1041.15,1041.4,1041.15,1041.15,1041.025
44278,1040.775,1040.85,1041.225,1041.15,1041.15,1040.975
44279,1040.475,1041.15,1041.275,1040.85,1040.85,1041.025
44280,1040.4,1041.025,1041.15,1041.15,1041.15,1041.025
44281,1040.275,1040.975,1041.15,1041.025,1041.025,1041.1
44282,1040.15,1041.025,1040.85,1040.975,1040.975,1041.1
44283,1040.35,1041.025,1041.15,1041.025,1041.025,1040.9
44284,1040.35,1041.1,1041.025,1041.025,1041.025,1040.9
44285,1040.225,1041.1,1040.975,1041.1,1041.1,1040.775
44286,1040.4,1040.9,1041.025,1041.1,1041.1,1040.775
44287,1040.1,1040.9,1041.025,1040.9,1040.9,1040.475
44288,1039.9,1040.775,1041.1,1040.9,1040.9,1040.4
44289,1039.475,1040.775,1041.1,1040.775,1040.775,1040.275
44290,1039.275,1040.475,1040.9,1040.775,1040.775,1040.15
44291,1039.225,1040.4,1040.9,1040.475,1040.475,1040.35
44292,1039.15,1040.275,1040.775,1040.4,1040.4,1040.35
44293,1039.275,1040.15,1040.775,1040.275,1040.275,1040.225
44294,1039.35,1040.35,1040.475,1040.15,1040.15,1040.4
44295,1039.725,1040.35,1040.4,1040.35,1040.35,1040.1
44296,1039.65,1040.225,1040.275,1040.35,1040.35,1039.9
44297,1039.85,1040.4,1040.15,1040.225,1040.225,1039.475
44298,1039.9,1040.1,1040.35,1040.4,1040.4,1039.275
44299,1039.975,1039.9,1040.35,1040.1,1040.1,1039.225
44300,1039.725,1039.475,1040.225,1039.9,1039.9,1039.15
44301,1039.6,1039.275,1040.4,1039.475,1039.475,1039.275
44302,1039.65,1039.225,1040.1,1039.275,1039.275,1039.35
44303,1039.725,1039.15,1039.9,1039.225,1039.225,1039.725
44304,1039.65,1039.275,1039.475,1039.15,1039.15,1039.65
44305,1039.4,1039.35,1039.275,1039.275,1039.275,1039.85
44306,1039.525,1039.725,1039.225,1039.35,1039.35,1039.9
44307,1039.525,1039.65,1039.15,1039.725,1039.725,1039.975
44308,1039.475,1039.85,1039.275,1039.65,1039.65,1039.725
44309,1039.475,1039.9,1039.35,1039.85,1039.85,1039.6
44310,1039.6,1039.975,1039.725,1039.9,1039.9,1039.65
44311,1039.6,1039.725,1039.65,1039.975,1039.975,1039.725
44312,1039.6,1039.6,1039.85,1039.725,1039.725,1039.65
44313,1039.4,1039.65,1039.9,1039.6,1039.6,1039.4
44314,1039.1,1039.725,1039.975,1039.65,1039.65,1039.525
44315,1038.975,1039.65,1039.725,1039.725,1039.725,1039.525
44316,1038.85,1039.4,1039.6,1039.65,1039.65,1039.475
44317,1038.775,1039.525,1039.65,1039.4,1039.4,1039.475
44318,1038.65,1039.525,1039.725,1039.525,1039.525,1039.6
44319,1038.725,1039.475,1039.65,1039.525,1039.525,1039.6
44320,1038.65,1039.475,1039.4,1039.475,1039.475,1039.6
44321,1038.6,1039.6,1039.525,1039.475,1039.475,1039.4
44322,1038.525,1039.6,1039.525,1039.6,1039.6,1039.1
44323,1038.475,1039.6,1039.475,1039.6,1039.6,1038.975
44324,1038.4,1039.4,1039.475,1039.6,1039.6,1038.85
44325,1038.275,1039.1,1039.6,1039.4,1039.4,1038.775
44326,1038.4,1038.975,1039.6,1039.1,1039.1,1038.65
44327,1038.275,1038.85,1039.6,1038.975,1038.975,1038.725
44328,1038.35,1038.775,1039.4,1038.85,1038.85,1038.65
44329,1038.6,1038.65,1039.1,1038.775,1038.775,1038.6
44330,1038.725,1038.725,1038.975,1038.65,1038.65,1038.525
44331,1038.725,1038.65,1038.85,1038.725,1038.725,1038.475
44332,1038.9,1038.6,1038.775,1038.65,1038.65,1038.4
44333,1038.975,1038.525,1038.65,1038.6,1038.6,1038.275
44334,1039.275,1038.475,1038.725,1038.525,1038.525,1038.4
44335,1038.9,1038.4,1038.65,1038.475,1038.475,1038.275
44336,1038.9,1038.275,1038.6,1038.4,1038.4,1038.35
44337,1038.55,1038.4,1038.525,1038.275,1038.275,1038.6
44338,1038.55,1038.275,1038.475,1038.4,1038.4,1038.725
44339,1038.5,1038.35,1038.4,1038.275,1038.275,1038.725
44340,1038.375,1038.6,1038.275,1038.35,1038.35,1038.9
44341,1038.375,1038.725,1038.4,1038.6,1038.6,1038.975
44342,1038.375,1038.725,1038.275,1038.725,1038.725,1039.275
44343,1038.175,1038.9,1038.35,1038.725,1038.725,1038.9
44344,1038.3,1038.975,1038.6,1038.9,1038.9,1038.9
44345,1038.125,1039.275,1038.725,1038.975,1038.975,1038.55
44346,1038.125,1038.9,1038.725,1039.275,1039.275,1038.55
44347,1038.125,1038.9,1038.9,1038.9,1038.9,1038.5
44348,1038.0,1038.55,1038.975,1038.9,1038.9,1038.375
44349,1038.05,1038.55,1039.275,1038.55,1038.55,1038.375
44350,1037.8,1038.5,1038.9,1038.55,1038.55,1038.375
44351,1037.675,1038.375,1038.9,1038.5,1038.5,1038.175
44352,1037.8,1038.375,1038.55,1038.375,1038.375,1038.3
