date,time,air_temperature,rel_humidity,precipitation,wind_speed,wind_direction,radiation,radiation_short
18-01-2021,2:00,1.28,100,0,2.44,230.06,0.37,0
18-01-2021,3:00,0.79,100,0,2.37,224.18,0.35,0
18-01-2021,4:00,0.69,100,0,2.6,229.94,0.34,0
18-01-2021,5:00,0.62,100,0,3.62,232.18,0.34,0
18-01-2021,6:00,0.97,100,0,3.82,234.08,0.38,0
18-01-2021,7:00,1.16,100,0,4.16,220.36,0.38,0
18-01-2021,8:00,1.2,100,0,4.45,217.53,0.72,2.55
18-01-2021,9:00,1.82,100,0,5.63,232.42,7.05,14.65
18-01-2021,10:00,2.4,100,0,6,238.69,22.45,31.4
18-01-2021,11:00,3.07,100,0,6.93,230.1,30.35,47.85
18-01-2021,12:00,4.16,99.17,0,7.87,229.49,40.46,61
18-01-2021,13:00,4.49,98.85,0,6.71,241.01,32.3,61.75
18-01-2021,14:00,4.81,98.16,0,6.84,240.2,28.43,48.3
18-01-2021,15:00,4.72,99.05,0,6.8,236.54,18.31,25.65
18-01-2021,16:00,4.35,100,0,6.74,225.7,3.97,6.65
18-01-2021,17:00,3.95,100,0,6.51,227.43,0.35,0
18-01-2021,18:00,3.93,100,0,6.38,232.16,0.35,0
18-01-2021,19:00,4.02,100,0.4,6.71,222.88,0.36,0
18-01-2021,20:00,4.2,100,0.2,7.5,224.66,0.36,0
18-01-2021,21:00,4.28,100,0,7.35,226.57,0.36,0
18-01-2021,22:00,4.33,99.58,0,8.04,231.58,0.35,0
18-01-2021,23:00,4.48,95.93,0,8.35,229.72,0.34,0
19-01-2021,0:00,4.29,93.04,0,9.28,222.82,0.34,0
19-01-2021,1:00,3.51,95.05,0,9.03,219.55,0.34,0
19-01-2021,2:00,3.79,96.36,0.2,8.89,216.33,0.34,0
19-01-2021,3:00,3.7,99.73,0,9.1,214.42,0.35,0
19-01-2021,4:00,3.81,100,0,10.57,212.92,0.36,0
19-01-2021,5:00,4.47,100,0,12.81,214.3,0.36,0
19-01-2021,6:00,4.57,100,1.4,13.39,216.66,0.36,0
19-01-2021,7:00,4.54,100,1.4,15.2,222.78,0.37,0
19-01-2021,8:00,4.77,100,0.6,13.44,224.03,0.39,1.7
19-01-2021,9:00,5.32,100,0,12.21,235.25,2.86,13
19-01-2021,10:00,6.36,100,0,13.64,232.94,7.16,33.5
19-01-2021,11:00,6.88,100,0.2,13.34,241.93,13.36,53.25
19-01-2021,12:00,7.2,100,0.6,12.57,240.85,20.47,55.45
19-01-2021,13:00,7.48,100,0.2,10.32,245.01,16.92,45.3
19-01-2021,14:00,7.71,100,0,9.46,244.41,8.94,34.35
19-01-2021,15:00,7.31,100,0,10.31,230.47,4.89,17.9
19-01-2021,16:00,6.96,100,0,10.73,233.09,0.9,4.45
19-01-2021,17:00,6.61,100,0,10.46,227.19,0.37,0
19-01-2021,18:00,6.17,100,0,10.09,211.89,0.36,0
19-01-2021,19:00,5.72,100,0,11.71,215.65,0.35,0
19-01-2021,20:00,5.45,100,0,9.81,220.6,0.35,0
19-01-2021,21:00,5.66,99.97,0,9.75,210.69,0.35,0
19-01-2021,22:00,5.94,98.28,0,10.95,213.45,0.34,0
19-01-2021,23:00,5.61,95.94,0,11.07,218.36,0.34,0
20-01-2021,0:00,5.63,94.46,0,9.66,207.2,0.34,0
20-01-2021,1:00,5.78,94.74,0,10.64,214.73,0.34,0
20-01-2021,2:00,5.81,94.85,0,9.68,210.43,0.34,0
20-01-2021,3:00,5.84,97.09,0,9.46,210.41,0.34,0
20-01-2021,4:00,6.13,95.11,0,10.91,213.67,0.34,0
20-01-2021,5:00,6.82,90.96,0,9.43,213.78,0.34,0
20-01-2021,6:00,6.54,96.6,0,10.33,219.03,0.34,0
20-01-2021,7:00,5.79,100,0,9.35,204.59,0.35,0
20-01-2021,8:00,5.99,97.64,0,8.38,212.21,0.86,2.15
20-01-2021,9:00,6.73,87.56,0,9.07,209.72,14.3,17
20-01-2021,10:00,7.18,79.84,0,10.19,204.95,19.39,43.9
20-01-2021,11:00,7.79,77.23,0,9.94,201.15,35.51,66.1
20-01-2021,12:00,8.45,73.76,0,9.83,211.37,40.99,75.55
20-01-2021,13:00,9.17,71.63,0,8,194.08,36.5,70.15
20-01-2021,14:00,9.64,68.84,0,8.78,191.1,28.56,52.1
20-01-2021,15:00,10.02,64.9,0,8.81,188.69,22.64,27.7
20-01-2021,16:00,9.87,67.2,0,8.05,203.42,9.11,7.25
20-01-2021,17:00,9.69,68.3,0,7.14,196.66,0.52,0
20-01-2021,18:00,9.84,69.42,0,7.21,184.25,0.35,0
20-01-2021,19:00,10.13,70.67,0,5.28,191.38,0.35,0
20-01-2021,20:00,9.78,79.45,0,7.35,208.71,0.34,0
20-01-2021,21:00,10.16,79.08,0,10.08,204.87,0.35,0
20-01-2021,22:00,10.43,77.45,0,11.65,198.34,0.35,0
20-01-2021,23:00,10.57,76.64,0,11.78,195.09,0.34,0
21-01-2021,0:00,11.02,74.39,0,12.17,203.12,0.35,0
21-01-2021,1:00,11.32,72.83,0,13.28,186.8,0.35,0
21-01-2021,2:00,10.8,78.66,0,15.78,196.33,0.35,0
21-01-2021,3:00,10.13,87.65,0.8,17.11,204.41,0.35,0
21-01-2021,4:00,6.54,97.26,0.2,16.74,237.83,0.35,0
21-01-2021,5:00,5.66,91.46,0,12.2,231.28,0.34,0
21-01-2021,6:00,5.74,89.64,0,9.2,240.98,0.34,0
21-01-2021,7:00,4.97,91.26,0,7.17,227.76,0.34,0
21-01-2021,8:00,4.99,93.39,0,9.33,213.64,1.38,4.8
21-01-2021,9:00,5.38,92.17,0,10.36,222.64,11.76,32.15
21-01-2021,10:00,5.97,90.3,0,12.53,228.36,34.33,75.4
21-01-2021,11:00,6.49,88.68,0,11.71,227.63,33.52,105.55
21-01-2021,12:00,6.65,88.02,0,12.35,221.85,30.38,106.35
21-01-2021,13:00,7.55,84.28,0,12.74,217.65,55.17,91.6
21-01-2021,14:00,7.77,81.67,0,12.4,224.39,37.88,71.3
21-01-2021,15:00,7.47,83.46,0,10.6,206.43,12.7,36
21-01-2021,16:00,7.55,83.07,0,10.08,213.26,3.55,7.45
21-01-2021,17:00,6.23,90.62,1,7.06,220.03,0.34,0
21-01-2021,18:00,5.04,99.93,2.8,1.59,125.41,0.34,0
21-01-2021,19:00,5.05,100,1.2,3.5,117.09,0.35,0
21-01-2021,20:00,6.68,100,0,6.34,198.53,0.36,0
21-01-2021,21:00,7.76,100,0,11.2,214.01,0.36,0
21-01-2021,22:00,8,98.86,0,12.2,213.74,0.35,0
21-01-2021,23:00,7.16,99.13,1.6,11.01,256.64,0.36,0
22-01-2021,0:00,3.78,100,0.8,8.58,303.13,0.37,0
22-01-2021,1:00,2.91,100,0,5.52,282.6,0.37,0
22-01-2021,2:00,2.73,100,0,2.9,233.55,0.37,0
22-01-2021,3:00,2.4,100,0,3.88,228.2,0.38,0
22-01-2021,4:00,2.53,100,0,4.13,225.86,0.38,0
22-01-2021,5:00,2.44,100,0,4.55,226.17,0.38,0
22-01-2021,6:00,2.58,100,0,4.7,229.85,0.37,0
22-01-2021,7:00,2.63,100,0,3.63,232.14,0.37,0
22-01-2021,8:00,2.44,100,0,3.22,230.88,1.13,5.05
22-01-2021,9:00,2.51,100,0,3.29,230.08,9.95,29
22-01-2021,10:00,2.95,100,0,3.93,228.21,24.07,65.9
22-01-2021,11:00,4.13,100,0,4.63,244.08,48.14,91.7
22-01-2021,12:00,4.92,97.32,0,4.25,243.47,45.41,97.45
22-01-2021,13:00,5.21,92.41,0,4.32,242.33,36.62,94.15
22-01-2021,14:00,5.6,89.43,0,4.59,226.74,37.16,80.9
22-01-2021,15:00,5.47,87.78,0,3.44,239.02,23.91,47.75
22-01-2021,16:00,4.29,90.42,0,1.55,236.19,8.97,13.3
22-01-2021,17:00,2.64,95.51,0,1.32,220.56,0.64,0
22-01-2021,18:00,1.24,98.62,0,1.04,207.29,0.34,0
22-01-2021,19:00,1.5,98.49,0,2.16,221.22,0.34,0
22-01-2021,20:00,0.98,99.47,0,1.24,203.31,0.34,0
22-01-2021,21:00,1.1,99.08,0,1.61,205.98,0.34,0
22-01-2021,22:00,1.27,99.99,0,1.39,200.9,0.34,0
22-01-2021,23:00,1.07,100,0,1.33,199.29,0.35,0
23-01-2021,0:00,1.35,100,0,1.97,195.91,0.36,0
23-01-2021,1:00,2.02,100,0,4.17,203.95,0.35,0
23-01-2021,2:00,2.44,100,0,4.85,206.17,0.35,0
23-01-2021,3:00,2.52,100,0,4.56,210.18,0.34,0
23-01-2021,4:00,2.15,100,0,4.62,209.67,0.34,0
23-01-2021,5:00,1.83,100,0,4.39,208.82,0.35,0
23-01-2021,6:00,1.62,100,0,5.33,211.59,0.36,0
23-01-2021,7:00,1.16,100,0,4.54,211.57,0.37,0
23-01-2021,8:00,0.91,100,0,3.67,211.76,2.03,3.85
23-01-2021,9:00,1.29,100,0,1.56,209.94,9.23,24.45
23-01-2021,10:00,2.59,100,0,1.69,205.71,13.37,57.75
23-01-2021,11:00,3.54,99.97,0,3.24,213.72,22.87,82.2
23-01-2021,12:00,4.44,97.19,0,2.11,214.7,32.48,89.55
23-01-2021,13:00,4.31,96.8,0,1.4,223.1,11.08,83.35
23-01-2021,14:00,4.15,99.78,0,0.91,82.24,11.29,66.1
23-01-2021,15:00,3.45,100,0,1.86,235.85,3,37.65
23-01-2021,16:00,3.08,100,0,1.94,12.27,2.93,10.4
23-01-2021,17:00,2.83,100,0.4,1.13,112.65,0.35,0
23-01-2021,18:00,2,100,0,4.4,243.72,0.36,0
23-01-2021,19:00,-0.15,100,0,4.85,344.06,0.35,0
23-01-2021,20:00,-0.51,100,0,3.95,346.18,0.37,0
23-01-2021,21:00,-0.36,100,0.2,3.01,314.78,0.36,0
23-01-2021,22:00,-0.44,100,0.8,2.55,266.53,0.36,0
23-01-2021,23:00,-0.1,100,0.4,3.98,284.15,0.36,0
24-01-2021,0:00,0.11,100,0.2,5.27,278.83,0.36,0
24-01-2021,1:00,-0.08,100,0,5.12,270.94,0.36,0
24-01-2021,2:00,-0.06,100,0.2,6.93,277.55,0.36,0
24-01-2021,3:00,-0.2,100,0,4.51,288.57,0.35,0
24-01-2021,4:00,-0.26,100,0.2,2.14,269.12,0.36,0
24-01-2021,5:00,-0.29,100,0,3.01,272.23,0.36,0
24-01-2021,6:00,-0.47,100,0,0.65,245.33,0.36,0
24-01-2021,7:00,-0.84,100,0,2.36,240.34,0.36,0
24-01-2021,8:00,-0.93,100,0,2.91,230.36,1.93,5.25
24-01-2021,9:00,-0.48,100,0.2,3.3,228.79,19.04,22.35
24-01-2021,10:00,0.42,100,0,3.94,229.24,41.4,55.55
24-01-2021,11:00,1.3,99.45,0.2,3.68,216.69,46.67,81.05
24-01-2021,12:00,1.42,99.31,0.2,4.71,212.82,43.55,106.6
24-01-2021,13:00,1.24,99.88,0,4.34,211.45,26.55,134.6
24-01-2021,14:00,1.63,96.82,0.2,2.7,202.37,22.2,125.9
24-01-2021,15:00,2.19,90.92,0,2.77,158.78,16.46,78.2
24-01-2021,16:00,2.14,89.09,0,3.13,155.76,6.63,22.9
24-01-2021,17:00,2.03,88.11,0.2,4.59,156.55,0.69,0
24-01-2021,18:00,1.89,90.73,0,5.73,160.19,0.34,0
24-01-2021,19:00,1.28,95.79,0.2,5.52,138.04,0.34,0
24-01-2021,20:00,0.16,100,0.8,3.61,128.04,0.34,0
24-01-2021,21:00,0.25,100,0.4,2.99,132.49,0.34,0
24-01-2021,22:00,0.75,100,0.4,2.09,154.47,0.34,0
24-01-2021,23:00,0.8,100,0.2,0.62,194.97,0.35,0
25-01-2021,0:00,0.66,100,,0.12,170.37,0.35,0
25-01-2021,1:00,0.86,100,,0.18,174.89,0.34,0
25-01-2021,2:00,0.74,100,,0.03,186.96,0.34,0
25-01-2021,3:00,0.61,100,,0.04,190.66,0.34,0
25-01-2021,4:00,0.82,100,,0.48,92.06,0.35,0
25-01-2021,5:00,0.69,100,,0.03,17.21,0.35,0
25-01-2021,6:00,0.67,100,,0.03,281.47,0.35,0
25-01-2021,7:00,0.27,100,,1.86,257.27,0.36,0
25-01-2021,8:00,0.42,100,,2.93,181.47,0.48,9.1
25-01-2021,9:00,0.53,100,,3.22,178.06,5.21,47.5
25-01-2021,10:00,0.69,100,,3.65,356.56,20.42,103.95
25-01-2021,11:00,1.31,100,,2.52,173.95,49.08,146
25-01-2021,12:00,2.98,96.07,,1.82,284.83,71.08,159.95
25-01-2021,13:00,4.79,92.04,0.2,2.26,266.22,69.41,143.65
25-01-2021,14:00,4.79,86.39,0,1.52,219.06,78.66,103.8
25-01-2021,15:00,5.63,71.76,0,3.36,281.7,64.33,52.8
25-01-2021,16:00,4.68,77.16,0,2.96,266.66,24.8,13.15
25-01-2021,17:00,3.5,86.21,0,3.05,267.19,0.97,0
25-01-2021,18:00,2.94,91.14,0,2.62,264.72,0,0
25-01-2021,19:00,2.97,91.68,0,2.98,235.86,0,0
25-01-2021,20:00,3.19,91.98,0,3.24,259.88,0,0
25-01-2021,21:00,3.5,92.57,0,3.43,274.92,0,0
25-01-2021,22:00,3.45,93.28,0,2.71,246.42,0,0
25-01-2021,23:00,3.22,94.7,0,3.05,262.78,0.09,0
26-01-2021,0:00,2.54,98.18,0,6.3,256.83,0.34,0
26-01-2021,1:00,2.53,97.61,0,6.39,264.75,0.34,0
26-01-2021,2:00,2.5,96.82,0,6.13,255.12,0.34,0
26-01-2021,3:00,2.15,96.46,0,6,261.66,0.34,0
26-01-2021,4:00,1.28,98.72,0,4.99,248.39,0.34,0
26-01-2021,5:00,1.28,98.37,0,5.67,257.85,0.34,0
26-01-2021,6:00,0.82,98.58,0,5.29,250.37,0.34,0
26-01-2021,7:00,0.39,99.96,0,5.32,245.21,0.34,0
26-01-2021,8:00,0.41,99.93,0,4.16,266.65,2.28,9.6
26-01-2021,9:00,0.73,99.68,0,4.1,258.64,15.01,53.2
26-01-2021,10:00,1.97,95.91,0,4.77,246.79,37.82,111.2
26-01-2021,11:00,3.71,90.37,0,4.66,257.17,48.2,151.45
26-01-2021,12:00,5.33,83.86,0,5.72,259.7,71.78,173.5
26-01-2021,13:00,5.47,84.52,0,6.46,237.5,63.19,174.35
26-01-2021,14:00,5.55,83.57,0,6.04,244.89,56.15,147.45
26-01-2021,15:00,5.26,86.57,0,5.59,243.46,25.22,89.15
26-01-2021,16:00,4.1,91.59,0,4.98,245.76,8.58,26.4
26-01-2021,17:00,3.48,92.51,0,4.81,230.44,0.9,0
26-01-2021,18:00,2.5,90.6,0,4.7,216.36,0.34,0
26-01-2021,19:00,2.32,89.06,0,5.17,218.02,0.34,0
26-01-2021,20:00,2.32,85.79,0,5.16,211.93,0.34,0
26-01-2021,21:00,2.19,86.24,0,5.53,212.26,0.34,0
26-01-2021,22:00,1.85,86.45,0,4.64,214.13,0.34,0
26-01-2021,23:00,2.23,84.99,0,4.21,208.86,0.34,0
27-01-2021,0:00,1.71,91.17,0.2,5.67,205.03,0.34,0
27-01-2021,1:00,0.77,99.99,0,6,194.31,0.34,0
27-01-2021,2:00,0.21,100,0.4,5.05,189.81,0.34,0
27-01-2021,3:00,0.48,100,0,6.8,205.76,0.34,0
27-01-2021,4:00,0.62,100,0,9.25,213.47,0.34,0
27-01-2021,5:00,0.57,100,0,8.05,220.24,0.36,0
27-01-2021,6:00,0.74,100,0,8.63,224.89,0.35,0
27-01-2021,7:00,0.99,100,0,8.77,221.34,0.35,0
27-01-2021,8:00,1.22,100,0,9.53,225.82,0.68,3.1
27-01-2021,9:00,1.5,100,0.2,7.59,231.98,3.96,18.05
27-01-2021,10:00,2.16,100,0,6.88,228.72,14.41,47.55
27-01-2021,11:00,2.64,100,0,6.59,232.14,11.96,75.2
27-01-2021,12:00,3.09,100,0,5.85,225.08,16.92,93.9
27-01-2021,13:00,3.61,100,0,5.31,238.7,15.07,95.1
27-01-2021,14:00,4.11,100,0,4.57,229.96,12.92,73.7
27-01-2021,15:00,4.98,100,0,4.7,238.43,13.4,42.55
27-01-2021,16:00,5.01,100,0,4.4,228.98,2.69,12.65
27-01-2021,17:00,4.96,100,0,4.68,220.6,0.47,0
27-01-2021,18:00,4.96,100,0,2.68,213.78,0.38,0
27-01-2021,19:00,5.12,100,0,3.32,221.34,0.38,0
27-01-2021,20:00,5.19,100,0,3.97,219.21,0.38,0
27-01-2021,21:00,5.21,100,0,3.06,213.89,0.38,0
27-01-2021,22:00,5.33,100,0,2.51,216.82,0.38,0
27-01-2021,23:00,5.2,100,0,2.4,204,0.38,0
28-01-2021,0:00,5.11,100,0,2.01,199.65,0.38,0
28-01-2021,1:00,5.2,100,0,1.91,195.35,0.38,0
28-01-2021,2:00,5.32,100,0,1.77,189.77,0.38,0
28-01-2021,3:00,5.52,100,0.4,1.49,186.03,0.37,0
28-01-2021,4:00,5.65,100,2,0.76,158.62,0.34,0
28-01-2021,5:00,5.6,100,3,0.81,125.84,0.34,0
28-01-2021,6:00,5.62,100,2,1.51,123.4,0.34,0
28-01-2021,7:00,6.33,100,2.2,2.5,193.93,0.35,0
28-01-2021,8:00,7.02,100,1.4,6.33,214.09,0.7,5.9
28-01-2021,9:00,8.01,100,0.2,6.25,239.38,2.34,20.2
28-01-2021,10:00,8.81,100,0.2,5.84,246.86,8.41,38.85
28-01-2021,11:00,9.37,100,0.6,8.43,267.87,15.76,55.3
28-01-2021,12:00,9.81,100,0.2,9.03,271.83,14.9,62.3
28-01-2021,13:00,10.39,100,0,10.12,270.03,23.11,60.9
28-01-2021,14:00,10.13,100,0.4,8.52,267.83,9.23,50.2
28-01-2021,15:00,9.84,100,0,8.48,268.44,10.32,31.95
28-01-2021,16:00,9.95,99.67,0,9.56,272.03,4.42,11.1
28-01-2021,17:00,10.09,97.4,0,6.97,262.02,0.54,0
28-01-2021,18:00,9.89,98.4,0,5.92,246.7,0.36,0
28-01-2021,19:00,9.51,99.95,0,6.91,252.16,0.36,0
28-01-2021,20:00,8.68,100,0,6.41,242.83,0.38,0
28-01-2021,21:00,8.42,100,0,4.6,238.65,0.38,0
28-01-2021,22:00,8.4,100,0,4.55,222.98,0.36,0
28-01-2021,23:00,8.59,100,0,5.37,215.17,0.36,0
29-01-2021,0:00,8.68,100,0,4.66,210.59,0.36,0
29-01-2021,1:00,8.72,100,1.8,5.79,209.38,0.37,0
29-01-2021,2:00,9.11,100,1.6,6.16,232.23,0.35,0
29-01-2021,3:00,9.07,100,1.4,4.68,229.07,0.39,0
29-01-2021,4:00,9.14,100,0,7.96,246.95,0.4,0
29-01-2021,5:00,8.99,100,0,10.66,255.96,0.38,0
29-01-2021,6:00,8.64,100,0.8,9.97,258.08,0.37,0
29-01-2021,7:00,8.85,95.51,0,11.65,264.87,0.35,0
29-01-2021,8:00,8.6,93.77,0,10.85,259.08,1.75,3.2
29-01-2021,9:00,8.69,94.72,0,9.52,264.35,11.02,15.35
29-01-2021,10:00,9.24,94.13,0,9.71,246.58,31,33.35
29-01-2021,11:00,9.61,93.89,0,9.71,250.45,38.57,48.05
29-01-2021,12:00,9.63,91.01,0.2,8.81,256.54,28.44,55
29-01-2021,13:00,8.8,98.52,0.4,8.04,264.99,28.36,53.75
29-01-2021,14:00,8.95,96.37,0.2,6.95,257.86,22.86,44.15
29-01-2021,15:00,8.62,98.03,0,6.26,254.26,17.31,26.7
29-01-2021,16:00,7.9,100,0,4.22,272.82,6.2,8.15
29-01-2021,17:00,7.72,100,0,6.27,277.62,1.23,0
29-01-2021,18:00,7.65,99.68,0,6.52,272.5,0.35,0
29-01-2021,19:00,7.31,99.92,0,5.61,272.38,0.35,0
29-01-2021,20:00,7.59,98.51,0,7.4,265.83,0.35,0
29-01-2021,21:00,7.83,97.05,0,6.23,255.54,0.35,0
29-01-2021,22:00,7.78,96.94,0,6.61,254.2,0.35,0
29-01-2021,23:00,7.6,97.89,0,6.58,250.38,0.35,0
30-01-2021,0:00,6.96,100,0,5.49,252.49,0.36,0
30-01-2021,1:00,6.87,100,0.2,4.52,254.31,0.36,0
30-01-2021,2:00,6.86,100,0.8,4.04,265.59,0.38,0
30-01-2021,3:00,6.19,100,1,4.09,142.92,0.36,0
30-01-2021,4:00,3.94,100,0.4,6.87,59.17,0.36,0
30-01-2021,5:00,1.78,100,0,7.23,60.78,0.38,0
30-01-2021,6:00,1.36,100,0,7.26,76.48,0.37,0
30-01-2021,7:00,0.95,100,0.6,7.4,84.31,0.36,0
30-01-2021,8:00,0.63,100,0.6,8.14,83.09,0.6,13.05
30-01-2021,9:00,0.56,100,1.2,8.41,90.89,3.51,59.15
30-01-2021,10:00,0.25,100,0.6,9.02,89.75,9.18,127.45
30-01-2021,11:00,0.08,100,0.6,8.07,90.87,11.32,184.7
30-01-2021,12:00,0.05,100,0.2,9.21,96.62,15.74,213.15
30-01-2021,13:00,0.3,100,0.2,8.41,89.72,19.42,210.45
30-01-2021,14:00,0.6,100,0,9.26,87.11,16.23,173.95
30-01-2021,15:00,0.7,100,0.2,8.57,82.51,9.49,106.95
30-01-2021,16:00,0.62,100,0.4,8.24,70.56,5.42,35.3
30-01-2021,17:00,0.42,100,0.2,7.97,78.62,0.66,1.65
30-01-2021,18:00,0.32,100,0.4,7.45,72.59,0.35,0
30-01-2021,19:00,0.64,100,0,8.42,78.43,0.35,0
30-01-2021,20:00,0.78,98.75,0,8.15,73.31,0.35,0
30-01-2021,21:00,0.62,98.51,0,8.17,71.52,0.35,0
30-01-2021,22:00,0.62,96.57,0,7.87,70.64,0.34,0
30-01-2021,23:00,0.64,94.64,0,9.04,69.8,0.34,0
31-01-2021,0:00,0.58,93.55,0,8.75,74.39,0.34,0
31-01-2021,1:00,0.18,94.47,0,8.13,66.94,0.34,0
31-01-2021,2:00,-0.68,96.85,0,6.74,63.06,0.34,0
31-01-2021,3:00,-1.04,98.76,0,7.65,64.32,0.34,0
31-01-2021,4:00,-1.4,99.92,0,7.25,63.98,0.34,0
31-01-2021,5:00,-1.76,100,0,6.26,69.26,0.34,0
31-01-2021,6:00,-2.08,100,0,5.54,66.75,0.34,0
31-01-2021,7:00,-2.4,100,0,4.67,73.97,0.34,0
31-01-2021,8:00,-2.47,100,0,5.75,68.75,4.6,16.05
31-01-2021,9:00,-2.2,100,0,6,80.68,18.91,74.7
31-01-2021,10:00,-1.5,99.71,0,6.67,93.47,39.76,154.1
31-01-2021,11:00,-0.98,99,0,7.12,101.34,37.48,211.7
31-01-2021,12:00,-0.37,98.65,0,7.32,95.46,30.94,233.15
31-01-2021,13:00,0.23,98.69,0,8.01,91.82,34.65,225.5
31-01-2021,14:00,0.38,98.99,0,6.59,94.72,18.06,189.1
31-01-2021,15:00,0.57,99.83,0,6.27,93.2,12.92,118.6
31-01-2021,16:00,0.71,100,0,6.17,94.01,6.33,40.9
31-01-2021,17:00,0.75,100,0.2,5.02,100.03,0.62,2.8
31-01-2021,18:00,0.61,100,0.8,5.6,92.44,0.34,0
31-01-2021,19:00,0.52,100,1.4,5.49,87.76,0.34,0
31-01-2021,20:00,0.53,100,0.4,5.8,96.58,0.35,0
31-01-2021,21:00,0.78,100,0.2,6.31,96.81,0.35,0
31-01-2021,22:00,1.01,100,0,5.47,100.28,0.35,0
31-01-2021,23:00,1.25,100,0,4.87,88.72,0.36,0
1/2/2021,0:00,1.39,100,0.2,4.1,87,0.36,0
1/2/2021,1:00,1.52,100,0.2,4.48,97.62,0.37,0
1/2/2021,2:00,1.63,100,0,3.76,92.34,0.37,0
1/2/2021,3:00,1.66,100,0,3.25,83.21,0.38,0
1/2/2021,4:00,1.69,100,0.2,2.58,79.87,0.38,0
1/2/2021,5:00,1.73,100,0.2,1.81,79.04,0.38,0
1/2/2021,6:00,1.81,100,0,1.32,81.99,0.38,0
1/2/2021,7:00,1.87,100,0,1.08,72.84,0.38,0
1/2/2021,8:00,1.93,100,0,0.9,60.23,1.17,5.75
1/2/2021,9:00,2.13,100,0,0.48,28.68,7.34,26.1
1/2/2021,10:00,2.54,100,0,0.45,248.95,13.77,53.9
1/2/2021,11:00,3.03,100,0,1.39,320.11,26.93,75.65
1/2/2021,12:00,3.59,100,0,3.45,300.73,23.45,89.7
1/2/2021,13:00,3.48,100,0,4.41,312.36,14.05,91
1/2/2021,14:00,3.3,100,0,4.12,312.9,9.94,76.9
1/2/2021,15:00,3.15,100,0,4.28,304.99,9.24,50.15
1/2/2021,16:00,3.07,100,0,5.15,307.85,3.14,18.25
1/2/2021,17:00,2.85,100,0,5.32,301.03,0.53,1.6
1/2/2021,18:00,2.77,100,0,2.91,291.78,0.38,0
1/2/2021,19:00,2.89,100,0,2.45,282.37,0.38,0
1/2/2021,20:00,3.02,100,0.2,1.03,254.03,0.36,0
1/2/2021,21:00,3.12,100,0,0.57,210.29,0.34,0
1/2/2021,22:00,3.09,100,0,0.91,213.68,0.34,0
1/2/2021,23:00,3.38,100,0,3.7,229.04,0.34,0
2/2/2021,0:00,3.58,100,0,2.24,228.77,0.34,0
2/2/2021,1:00,3.49,100,0,1.91,223.38,0.34,0
2/2/2021,2:00,3.54,100,0,2.63,235.2,0.34,0
2/2/2021,3:00,3.46,100,0,1.14,185.91,0.34,0
2/2/2021,4:00,3.54,100,0,2.28,151.13,0.34,0
2/2/2021,5:00,3.75,100,0.2,3.56,136.31,0.34,0
2/2/2021,6:00,3.77,100,1.4,3.07,127.3,0.34,0
2/2/2021,7:00,3.9,100,0.6,2.13,110.84,0.34,0
2/2/2021,8:00,4.32,100,0.6,1.85,109,0.69,13.05
2/2/2021,9:00,5.58,100,0.8,2.49,181.34,4.38,50.95
2/2/2021,10:00,7.36,100,0,7.13,218.69,16.18,92
2/2/2021,11:00,8.39,100,0.2,7.42,227.93,26.74,109.25
2/2/2021,12:00,9.41,100,0,7.15,235.78,31.28,93.15
2/2/2021,13:00,10.12,100,0,6.77,249.11,23.66,69
2/2/2021,14:00,10.79,98.63,0,8.82,243.36,42.01,50.5
2/2/2021,15:00,10.79,95.1,0,8.2,239.89,20.89,28.95
2/2/2021,16:00,10.29,98.61,0,5.92,239.5,7.04,10.6
2/2/2021,17:00,9.85,100,0.2,4.57,226.31,1.38,1.15
2/2/2021,18:00,9.36,100,0,5.91,227.18,0.37,0
2/2/2021,19:00,9.21,100,1.2,5.87,230.05,0.38,0
2/2/2021,20:00,8.98,100,0,4.47,213.01,0.38,0
2/2/2021,21:00,8.78,100,2.8,3.76,217.14,0.36,0
2/2/2021,22:00,8.34,100,1.8,4.47,211.58,0.35,0
2/2/2021,23:00,8.93,100,0,7.77,218.54,0.38,0
3/2/2021,0:00,9.23,99.75,0,8.61,221.1,0.37,0
3/2/2021,1:00,9.39,98.13,0,9.29,222.73,0.36,0
3/2/2021,2:00,9.47,96.16,0,8.29,222.59,0.35,0
3/2/2021,3:00,9.39,95.4,0,8.67,214.79,0.35,0
3/2/2021,4:00,9.45,95.06,0,8.77,223.83,0.35,0
3/2/2021,5:00,9.55,94.26,0,8.07,212.5,0.35,0
3/2/2021,6:00,8.79,98.99,0,6.18,206.33,0.36,0
3/2/2021,7:00,8.44,100,1.8,5.77,184.88,0.37,0
3/2/2021,8:00,7.93,100,3.6,3.27,194,0.38,4.5
3/2/2021,9:00,7.49,100,4.6,1.35,149.75,1.14,20.05
3/2/2021,10:00,7.44,100,1.6,0.97,133.83,6.78,41
3/2/2021,11:00,7.58,100,0.2,3.57,139.08,19.39,69.75
3/2/2021,12:00,7.8,100,1,1.63,145.04,19.13,89.3
3/2/2021,13:00,8.82,100,1,6.64,212.2,22.98,80
3/2/2021,14:00,11.48,93.41,0,10.56,221.68,78.85,56.05
3/2/2021,15:00,11.78,88.64,0,9.55,230.68,37.84,31
3/2/2021,16:00,9.99,96.75,5.2,6.63,242.46,4.63,11.3
